"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"02/13/2018 12:30:00","LONGIL",61762,18.21,2.19,-0.01
"02/13/2018 12:30:00","MHK VL",61756,16.57,0.56,0.00
"02/13/2018 12:30:00","MILLWD",61759,17.61,1.60,0.00
"02/13/2018 12:30:00","N.Y.C.",61761,22.23,1.78,-4.45
"02/13/2018 12:30:00","NORTH",61755,15.62,-0.38,0.00
"02/13/2018 12:30:00","NPX",61845,17.45,1.44,0.00
"02/13/2018 12:30:00","O H",61846,15.61,-0.40,0.00
"02/13/2018 12:30:00","PJM",61847,16.70,0.69,0.00
"02/13/2018 12:30:00","WEST",61752,16.01,0.00,0.00
"02/13/2018 12:35:00","CAPITL",61757,17.24,1.26,0.00
"02/13/2018 12:35:00","CENTRL",61754,16.38,0.40,0.00
"02/13/2018 12:35:00","DUNWOD",61760,17.57,1.60,0.00
"02/13/2018 12:35:00","GENESE",61753,16.03,0.05,0.00
"02/13/2018 12:35:00","H Q",61844,15.47,-0.51,0.00
"02/13/2018 12:35:00","HUD VL",61758,17.48,1.50,0.00
"02/13/2018 12:35:00","LONGIL",61762,18.19,2.21,-0.01
"02/13/2018 12:35:00","MHK VL",61756,16.54,0.56,0.00
"02/13/2018 12:35:00","MILLWD",61759,17.59,1.61,0.00
"02/13/2018 12:35:00","N.Y.C.",61761,22.20,1.77,-4.45
"02/13/2018 12:35:00","NORTH",61755,15.58,-0.40,0.00
"02/13/2018 12:35:00","NPX",61845,17.43,1.45,0.00
"02/13/2018 12:35:00","O H",61846,15.53,-0.45,0.00
"02/13/2018 12:35:00","PJM",61847,16.63,0.66,0.00
"02/13/2018 12:35:00","WEST",61752,15.93,-0.05,0.00
"02/13/2018 12:40:00","CAPITL",61757,17.24,1.26,0.00
"02/13/2018 12:40:00","CENTRL",61754,16.38,0.40,0.00
"02/13/2018 12:40:00","DUNWOD",61760,17.56,1.58,0.00
"02/13/2018 12:40:00","GENESE",61753,16.03,0.05,0.00
"02/13/2018 12:40:00","H Q",61844,15.47,-0.51,0.00
"02/13/2018 12:40:00","HUD VL",61758,17.46,1.49,0.00
"02/13/2018 12:40:00","LONGIL",61762,18.16,2.17,-0.01
"02/13/2018 12:40:00","MHK VL",61756,16.52,0.54,0.00
"02/13/2018 12:40:00","MILLWD",61759,17.57,1.60,0.00
"02/13/2018 12:40:00","N.Y.C.",61761,22.21,1.77,-4.46
"02/13/2018 12:40:00","NORTH",61755,15.58,-0.40,0.00
"02/13/2018 12:40:00","NPX",61845,17.43,1.45,0.00
"02/13/2018 12:40:00","O H",61846,15.55,-0.43,0.00
"02/13/2018 12:40:00","PJM",61847,16.63,0.66,0.00
"02/13/2018 12:40:00","WEST",61752,15.95,-0.03,0.00
"02/13/2018 12:45:00","CAPITL",61757,16.88,1.19,0.00
"02/13/2018 12:45:00","CENTRL",61754,16.14,0.46,0.00
"02/13/2018 12:45:00","DUNWOD",61760,17.21,1.52,0.00
"02/13/2018 12:45:00","GENESE",61753,15.80,0.11,0.00
"02/13/2018 12:45:00","H Q",61844,15.18,-0.50,0.00
"02/13/2018 12:45:00","HUD VL",61758,17.11,1.43,0.00
"02/13/2018 12:45:00","LONGIL",61762,17.79,2.10,-0.01
"02/13/2018 12:45:00","MHK VL",61756,16.23,0.55,0.00
"02/13/2018 12:45:00","MILLWD",61759,17.22,1.54,0.00
"02/13/2018 12:45:00","N.Y.C.",61761,21.95,1.69,-4.57
"02/13/2018 12:45:00","NORTH",61755,15.33,-0.36,0.00
"02/13/2018 12:45:00","NPX",61845,17.03,1.35,0.00
"02/13/2018 12:45:00","O H",61846,15.39,-0.30,0.00
"02/13/2018 12:45:00","PJM",61847,16.41,0.72,0.00
"02/13/2018 12:45:00","WEST",61752,15.80,0.11,0.00
"02/13/2018 12:50:00","CAPITL",61757,15.83,1.10,0.00
"02/13/2018 12:50:00","CENTRL",61754,15.14,0.41,0.00
"02/13/2018 12:50:00","DUNWOD",61760,16.14,1.41,0.00
"02/13/2018 12:50:00","GENESE",61753,14.83,0.10,0.00
"02/13/2018 12:50:00","H Q",61844,14.25,-0.47,0.00
"02/13/2018 12:50:00","HUD VL",61758,16.06,1.34,0.00
"02/13/2018 12:50:00","LONGIL",61762,16.70,1.97,-0.01
"02/13/2018 12:50:00","MHK VL",61756,15.24,0.52,0.00
"02/13/2018 12:50:00","MILLWD",61759,16.15,1.43,0.00
"02/13/2018 12:50:00","N.Y.C.",61761,21.14,1.58,-4.84
"02/13/2018 12:50:00","NORTH",61755,14.39,-0.34,0.00
"02/13/2018 12:50:00","NPX",61845,15.97,1.25,0.00
"02/13/2018 12:50:00","O H",61846,14.43,-0.29,0.00
"02/13/2018 12:50:00","PJM",61847,15.36,0.63,0.00
"02/13/2018 12:50:00","WEST",61752,14.80,0.07,0.00
"02/13/2018 12:55:00","CAPITL",61757,12.81,0.89,0.00
"02/13/2018 12:55:00","CENTRL",61754,12.26,0.35,0.00
"02/13/2018 12:55:00","DUNWOD",61760,13.06,1.14,0.00
"02/13/2018 12:55:00","GENESE",61753,12.01,0.09,0.00
"02/13/2018 12:55:00","H Q",61844,11.53,-0.38,0.00
"02/13/2018 12:55:00","HUD VL",61758,12.99,1.07,0.00
"02/13/2018 12:55:00","LONGIL",61762,13.49,1.57,-0.01
"02/13/2018 12:55:00","MHK VL",61756,12.33,0.42,0.00
"02/13/2018 12:55:00","MILLWD",61759,13.06,1.14,0.00
"02/13/2018 12:55:00","N.Y.C.",61761,18.88,1.28,-5.69
"02/13/2018 12:55:00","NORTH",61755,11.64,-0.27,0.00
"02/13/2018 12:55:00","NPX",61845,12.91,1.00,0.00
"02/13/2018 12:55:00","O H",61846,11.69,-0.23,0.00
"02/13/2018 12:55:00","PJM",61847,12.44,0.52,0.00
"02/13/2018 12:55:00","WEST",61752,12.00,0.08,0.00
"02/13/2018 13:00:00","CAPITL",61757,22.10,1.50,0.00
"02/13/2018 13:00:00","CENTRL",61754,21.19,0.60,0.00
"02/13/2018 13:00:00","DUNWOD",61760,22.59,2.00,0.00
"02/13/2018 13:00:00","GENESE",61753,20.72,0.12,0.00
"02/13/2018 13:00:00","H Q",61844,19.93,-0.66,0.00
"02/13/2018 13:00:00","HUD VL",61758,22.47,1.87,0.00
"02/13/2018 13:00:00","LONGIL",61762,23.36,2.76,-0.01
"02/13/2018 13:00:00","MHK VL",61756,21.33,0.74,0.00
"02/13/2018 13:00:00","MILLWD",61759,22.61,2.02,0.00
"02/13/2018 13:00:00","N.Y.C.",61761,26.19,2.22,-3.37
"02/13/2018 13:00:00","NORTH",61755,20.12,-0.47,0.00
"02/13/2018 13:00:00","NPX",61845,22.32,1.73,0.00
"02/13/2018 13:00:00","O H",61846,20.18,-0.41,0.00
"02/13/2018 13:00:00","PJM",61847,21.50,0.91,0.00
"02/13/2018 13:00:00","WEST",61752,20.70,0.10,0.00
"02/13/2018 13:05:00","CAPITL",61757,19.00,1.31,0.00
"02/13/2018 13:05:00","CENTRL",61754,18.15,0.46,0.00
"02/13/2018 13:05:00","DUNWOD",61760,19.44,1.75,0.00
"02/13/2018 13:05:00","GENESE",61753,17.78,0.09,0.00
"02/13/2018 13:05:00","H Q",61844,17.12,-0.57,0.00
"02/13/2018 13:05:00","HUD VL",61758,19.34,1.65,0.00
"02/13/2018 13:05:00","LONGIL",61762,20.12,2.42,-0.01
"02/13/2018 13:05:00","MHK VL",61756,18.33,0.64,0.00
"02/13/2018 13:05:00","MILLWD",61759,19.44,1.75,0.00
"02/13/2018 13:05:00","N.Y.C.",61761,23.73,1.95,-4.09
"02/13/2018 13:05:00","NORTH",61755,17.28,-0.41,0.00
"02/13/2018 13:05:00","NPX",61845,19.23,1.54,0.00
"02/13/2018 13:05:00","O H",61846,17.28,-0.41,0.00
"02/13/2018 13:05:00","PJM",61847,18.45,0.76,0.00
"02/13/2018 13:05:00","WEST",61752,17.73,0.04,0.00
"02/13/2018 13:10:00","CAPITL",61757,17.82,1.23,0.00
"02/13/2018 13:10:00","CENTRL",61754,17.05,0.45,0.00
"02/13/2018 13:10:00","DUNWOD",61760,18.21,1.61,0.00
"02/13/2018 13:10:00","GENESE",61753,16.71,0.12,0.00
"02/13/2018 13:10:00","H Q",61844,16.07,-0.53,0.00
"02/13/2018 13:10:00","HUD VL",61758,18.11,1.51,0.00
"02/13/2018 13:10:00","LONGIL",61762,18.70,2.11,0.00
"02/13/2018 13:10:00","MHK VL",61756,17.18,0.58,0.00
"02/13/2018 13:10:00","MILLWD",61759,18.21,1.61,0.00
"02/13/2018 13:10:00","N.Y.C.",61761,22.86,1.79,-4.47
"02/13/2018 13:10:00","NORTH",61755,16.23,-0.37,0.00
"02/13/2018 13:10:00","NPX",61845,18.02,1.43,0.00
"02/13/2018 13:10:00","O H",61846,16.25,-0.35,0.00
"02/13/2018 13:10:00","PJM",61847,17.29,0.70,0.00
"02/13/2018 13:10:00","WEST",61752,16.68,0.08,0.00
"02/13/2018 13:15:00","CAPITL",61757,15.95,1.11,0.00
"02/13/2018 13:15:00","CENTRL",61754,15.25,0.41,0.00
"02/13/2018 13:15:00","DUNWOD",61760,16.25,1.41,0.00
"02/13/2018 13:15:00","GENESE",61753,15.02,0.18,0.00
"02/13/2018 13:15:00","H Q",61844,14.38,-0.46,0.00
"02/13/2018 13:15:00","HUD VL",61758,16.16,1.32,0.00
"02/13/2018 13:15:00","LONGIL",61762,16.69,1.85,0.00
"02/13/2018 13:15:00","MHK VL",61756,15.34,0.50,0.00
"02/13/2018 13:15:00","MILLWD",61759,16.25,1.41,0.00
"02/13/2018 13:15:00","N.Y.C.",61761,21.47,1.57,-5.06
"02/13/2018 13:15:00","NORTH",61755,14.51,-0.33,0.00
"02/13/2018 13:15:00","NPX",61845,16.11,1.28,0.00
"02/13/2018 13:15:00","O H",61846,14.61,-0.22,0.00
"02/13/2018 13:15:00","PJM",61847,15.47,0.64,0.00
"02/13/2018 13:15:00","WEST",61752,15.00,0.16,0.00
"02/13/2018 13:20:00","CAPITL",61757,17.68,1.20,0.00
"02/13/2018 13:20:00","CENTRL",61754,16.97,0.49,0.00
"02/13/2018 13:20:00","DUNWOD",61760,18.04,1.57,0.00
"02/13/2018 13:20:00","GENESE",61753,16.68,0.20,0.00
"02/13/2018 13:20:00","H Q",61844,15.95,-0.53,0.00
"02/13/2018 13:20:00","HUD VL",61758,17.94,1.47,0.00
"02/13/2018 13:20:00","LONGIL",61762,18.54,2.06,0.00
"02/13/2018 13:20:00","MHK VL",61756,17.05,0.58,0.00
"02/13/2018 13:20:00","MILLWD",61759,18.04,1.57,0.00
"02/13/2018 13:20:00","N.Y.C.",61761,22.74,1.75,-4.51
"02/13/2018 13:20:00","NORTH",61755,16.10,-0.38,0.00
"02/13/2018 13:20:00","NPX",61845,17.86,1.38,0.00
"02/13/2018 13:20:00","O H",61846,16.26,-0.21,0.00
"02/13/2018 13:20:00","PJM",61847,17.24,0.76,0.00
"02/13/2018 13:20:00","WEST",61752,16.68,0.20,0.00
"02/13/2018 13:25:00","CAPITL",61757,18.75,1.26,0.00
"02/13/2018 13:25:00","CENTRL",61754,18.03,0.54,0.00
"02/13/2018 13:25:00","DUNWOD",61760,19.13,1.64,0.00
"02/13/2018 13:25:00","GENESE",61753,17.72,0.23,0.00
"02/13/2018 13:25:00","H Q",61844,16.93,-0.56,0.00
"02/13/2018 13:25:00","HUD VL",61758,19.05,1.56,0.00
"02/13/2018 13:25:00","LONGIL",61762,19.69,2.20,0.00
"02/13/2018 13:25:00","MHK VL",61756,18.12,0.63,0.00
"02/13/2018 13:25:00","MILLWD",61759,19.15,1.66,0.00
"02/13/2018 13:25:00","N.Y.C.",61761,23.52,1.85,-4.17
"02/13/2018 13:25:00","NORTH",61755,17.09,-0.40,0.00
"02/13/2018 13:25:00","NPX",61845,18.94,1.45,0.00
"02/13/2018 13:25:00","O H",61846,17.30,-0.19,0.00
"02/13/2018 13:25:00","PJM",61847,18.31,0.82,0.00
"02/13/2018 13:25:00","WEST",61752,17.73,0.24,0.00
"02/13/2018 13:30:00","CAPITL",61757,18.77,1.26,0.00
"02/13/2018 13:30:00","CENTRL",61754,18.03,0.52,0.00
"02/13/2018 13:30:00","DUNWOD",61760,19.17,1.66,0.00
"02/13/2018 13:30:00","GENESE",61753,17.72,0.21,0.00
"02/13/2018 13:30:00","H Q",61844,16.95,-0.56,0.00
"02/13/2018 13:30:00","HUD VL",61758,19.07,1.56,0.00
"02/13/2018 13:30:00","LONGIL",61762,19.71,2.21,0.00
"02/13/2018 13:30:00","MHK VL",61756,18.12,0.61,0.00
"02/13/2018 13:30:00","MILLWD",61759,19.19,1.68,0.00
"02/13/2018 13:30:00","N.Y.C.",61761,23.53,1.86,-4.17
"02/13/2018 13:30:00","NORTH",61755,17.11,-0.40,0.00
"02/13/2018 13:30:00","NPX",61845,18.96,1.45,0.00
"02/13/2018 13:30:00","O H",61846,17.28,-0.23,0.00
"02/13/2018 13:30:00","PJM",61847,18.31,0.81,0.00
"02/13/2018 13:30:00","WEST",61752,17.72,0.21,0.00
"02/13/2018 13:35:00","CAPITL",61757,17.61,1.17,0.00
"02/13/2018 13:35:00","CENTRL",61754,16.94,0.49,0.00
"02/13/2018 13:35:00","DUNWOD",61760,17.99,1.55,0.00
"02/13/2018 13:35:00","GENESE",61753,16.66,0.21,0.00
"02/13/2018 13:35:00","H Q",61844,15.93,-0.51,0.00
"02/13/2018 13:35:00","HUD VL",61758,17.89,1.45,0.00
"02/13/2018 13:35:00","LONGIL",61762,18.50,2.06,0.00
"02/13/2018 13:35:00","MHK VL",61756,17.02,0.58,0.00
"02/13/2018 13:35:00","MILLWD",61759,17.99,1.55,0.00
"02/13/2018 13:35:00","N.Y.C.",61761,22.70,1.73,-4.53
"02/13/2018 13:35:00","NORTH",61755,16.10,-0.35,0.00
"02/13/2018 13:35:00","NPX",61845,18.97,1.35,-1.18
"02/13/2018 13:35:00","O H",61846,16.26,-0.18,0.00
"02/13/2018 13:35:00","PJM",61847,17.18,0.74,0.00
"02/13/2018 13:35:00","WEST",61752,16.67,0.23,0.00
"02/13/2018 13:40:00","CAPITL",61757,17.63,1.17,0.00
"02/13/2018 13:40:00","CENTRL",61754,16.95,0.49,0.00
"02/13/2018 13:40:00","DUNWOD",61760,18.01,1.55,0.00
"02/13/2018 13:40:00","GENESE",61753,16.66,0.20,0.00
"02/13/2018 13:40:00","H Q",61844,15.95,-0.51,0.00
"02/13/2018 13:40:00","HUD VL",61758,17.93,1.46,0.00
"02/13/2018 13:40:00","LONGIL",61762,18.52,2.06,0.00
"02/13/2018 13:40:00","MHK VL",61756,17.04,0.58,0.00
"02/13/2018 13:40:00","MILLWD",61759,18.03,1.56,0.00
"02/13/2018 13:40:00","N.Y.C.",61761,22.71,1.73,-4.52
"02/13/2018 13:40:00","NORTH",61755,16.10,-0.36,0.00
"02/13/2018 13:40:00","NPX",61845,18.99,1.35,-1.18
"02/13/2018 13:40:00","O H",61846,16.26,-0.20,0.00
"02/13/2018 13:40:00","PJM",61847,17.22,0.76,0.00
"02/13/2018 13:40:00","WEST",61752,16.67,0.21,0.00
"02/13/2018 13:45:00","CAPITL",61757,17.65,1.17,0.00
"02/13/2018 13:45:00","CENTRL",61754,16.96,0.48,0.00
"02/13/2018 13:45:00","DUNWOD",61760,18.04,1.57,0.00
"02/13/2018 13:45:00","GENESE",61753,16.66,0.18,0.00
"02/13/2018 13:45:00","H Q",61844,15.97,-0.51,0.00
"02/13/2018 13:45:00","HUD VL",61758,17.94,1.47,0.00
"02/13/2018 13:45:00","LONGIL",61762,18.55,2.08,0.00
"02/13/2018 13:45:00","MHK VL",61756,17.05,0.58,0.00
"02/13/2018 13:45:00","MILLWD",61759,18.06,1.58,0.00
"02/13/2018 13:45:00","N.Y.C.",61761,22.74,1.75,-4.51
"02/13/2018 13:45:00","NORTH",61755,16.12,-0.36,0.00
"02/13/2018 13:45:00","NPX",61845,19.01,1.35,-1.18
"02/13/2018 13:45:00","O H",61846,16.25,-0.23,0.00
"02/13/2018 13:45:00","PJM",61847,17.22,0.74,0.00
"02/13/2018 13:45:00","WEST",61752,16.68,0.20,0.00
"02/13/2018 13:50:00","CAPITL",61757,17.57,1.17,0.00
"02/13/2018 13:50:00","CENTRL",61754,16.92,0.51,0.00
"02/13/2018 13:50:00","DUNWOD",61760,17.95,1.54,0.00
"02/13/2018 13:50:00","GENESE",61753,16.64,0.23,0.00
"02/13/2018 13:50:00","H Q",61844,15.90,-0.51,0.00
"02/13/2018 13:50:00","HUD VL",61758,17.85,1.44,0.00
"02/13/2018 13:50:00","LONGIL",61762,18.48,2.07,0.00
"02/13/2018 13:50:00","MHK VL",61756,17.00,0.59,0.00
"02/13/2018 13:50:00","MILLWD",61759,17.97,1.56,0.00
"02/13/2018 13:50:00","N.Y.C.",61761,22.67,1.72,-4.54
"02/13/2018 13:50:00","NORTH",61755,16.03,-0.38,0.00
"02/13/2018 13:50:00","NPX",61845,18.95,1.33,-1.22
"02/13/2018 13:50:00","O H",61846,16.26,-0.15,0.00
"02/13/2018 13:50:00","PJM",61847,17.20,0.79,0.00
"02/13/2018 13:50:00","WEST",61752,16.69,0.28,0.00
"02/13/2018 13:55:00","CAPITL",61757,17.46,1.17,0.00
"02/13/2018 13:55:00","CENTRL",61754,16.78,0.49,0.00
"02/13/2018 13:55:00","DUNWOD",61760,17.80,1.52,0.00
"02/13/2018 13:55:00","GENESE",61753,16.50,0.21,0.00
"02/13/2018 13:55:00","H Q",61844,15.78,-0.51,0.00
"02/13/2018 13:55:00","HUD VL",61758,17.72,1.43,0.00
"02/13/2018 13:55:00","LONGIL",61762,18.32,2.04,0.00
"02/13/2018 13:55:00","MHK VL",61756,16.86,0.57,0.00
"02/13/2018 13:55:00","MILLWD",61759,17.82,1.53,0.00
"02/13/2018 13:55:00","N.Y.C.",61761,22.58,1.71,-4.58
"02/13/2018 13:55:00","NORTH",61755,15.93,-0.36,0.00
"02/13/2018 13:55:00","NPX",61845,18.84,1.34,-1.22
"02/13/2018 13:55:00","O H",61846,16.11,-0.18,0.00
"02/13/2018 13:55:00","PJM",61847,17.04,0.75,0.00
"02/13/2018 13:55:00","WEST",61752,16.52,0.23,0.00
"02/13/2018 14:00:00","CAPITL",61757,17.54,1.16,0.00
"02/13/2018 14:00:00","CENTRL",61754,16.88,0.51,0.00
"02/13/2018 14:00:00","DUNWOD",61760,17.90,1.52,0.00
"02/13/2018 14:00:00","GENESE",61753,16.62,0.25,0.00
"02/13/2018 14:00:00","H Q",61844,15.87,-0.51,0.00
"02/13/2018 14:00:00","HUD VL",61758,17.82,1.44,0.00
"02/13/2018 14:00:00","LONGIL",61762,18.42,2.05,0.00
"02/13/2018 14:00:00","MHK VL",61756,16.96,0.59,0.00
"02/13/2018 14:00:00","MILLWD",61759,17.91,1.54,0.00
"02/13/2018 14:00:00","N.Y.C.",61761,22.64,1.70,-4.56
"02/13/2018 14:00:00","NORTH",61755,16.02,-0.36,0.00
"02/13/2018 14:00:00","NPX",61845,18.94,1.34,-1.22
"02/13/2018 14:00:00","O H",61846,16.24,-0.13,0.00
"02/13/2018 14:00:00","PJM",61847,17.15,0.77,0.00
"02/13/2018 14:00:00","WEST",61752,16.67,0.30,0.00
"02/13/2018 14:05:00","CAPITL",61757,17.61,1.17,0.00
"02/13/2018 14:05:00","CENTRL",61754,16.95,0.51,0.00
"02/13/2018 14:05:00","DUNWOD",61760,17.97,1.53,0.00
"02/13/2018 14:05:00","GENESE",61753,16.66,0.21,0.00
"02/13/2018 14:05:00","H Q",61844,15.93,-0.51,0.00
"02/13/2018 14:05:00","HUD VL",61758,17.89,1.45,0.00
"02/13/2018 14:05:00","LONGIL",61762,18.52,2.07,0.00
"02/13/2018 14:05:00","MHK VL",61756,17.02,0.58,0.00
"02/13/2018 14:05:00","MILLWD",61759,17.99,1.55,0.00
"02/13/2018 14:05:00","N.Y.C.",61761,22.69,1.71,-4.53
"02/13/2018 14:05:00","NORTH",61755,16.07,-0.38,0.00
"02/13/2018 14:05:00","NPX",61845,17.77,1.33,0.00
"02/13/2018 14:05:00","O H",61846,16.26,-0.18,0.00
"02/13/2018 14:05:00","PJM",61847,17.22,0.77,0.00
"02/13/2018 14:05:00","WEST",61752,16.69,0.25,0.00
"02/13/2018 14:10:00","CAPITL",61757,17.67,1.19,0.00
"02/13/2018 14:10:00","CENTRL",61754,16.97,0.49,0.00
"02/13/2018 14:10:00","DUNWOD",61760,18.04,1.57,0.00
"02/13/2018 14:10:00","GENESE",61753,16.66,0.18,0.00
"02/13/2018 14:10:00","H Q",61844,15.95,-0.53,0.00
"02/13/2018 14:10:00","HUD VL",61758,17.96,1.48,0.00
"02/13/2018 14:10:00","LONGIL",61762,18.55,2.08,0.00
"02/13/2018 14:10:00","MHK VL",61756,17.05,0.58,0.00
"02/13/2018 14:10:00","MILLWD",61759,18.06,1.58,0.00
"02/13/2018 14:10:00","N.Y.C.",61761,22.74,1.75,-4.51
"02/13/2018 14:10:00","NORTH",61755,16.08,-0.40,0.00
"02/13/2018 14:10:00","NPX",61845,17.85,1.37,0.00
"02/13/2018 14:10:00","O H",61846,16.26,-0.21,0.00
"02/13/2018 14:10:00","PJM",61847,17.24,0.76,0.00
"02/13/2018 14:10:00","WEST",61752,16.69,0.21,0.00
"02/13/2018 14:15:00","CAPITL",61757,17.21,1.17,0.00
"02/13/2018 14:15:00","CENTRL",61754,16.54,0.50,0.00
"02/13/2018 14:15:00","DUNWOD",61760,17.55,1.51,0.00
"02/13/2018 14:15:00","GENESE",61753,16.27,0.22,0.00
"02/13/2018 14:15:00","H Q",61844,15.53,-0.51,0.00
"02/13/2018 14:15:00","HUD VL",61758,17.47,1.43,0.00
"02/13/2018 14:15:00","LONGIL",61762,18.08,2.04,0.00
"02/13/2018 14:15:00","MHK VL",61756,16.60,0.56,0.00
"02/13/2018 14:15:00","MILLWD",61759,17.57,1.52,0.00
"02/13/2018 14:15:00","N.Y.C.",61761,22.38,1.68,-4.66
"02/13/2018 14:15:00","NORTH",61755,15.66,-0.39,0.00
"02/13/2018 14:15:00","NPX",61845,17.37,1.33,0.00
"02/13/2018 14:15:00","O H",61846,15.91,-0.13,0.00
"02/13/2018 14:15:00","PJM",61847,16.81,0.77,0.00
"02/13/2018 14:15:00","WEST",61752,16.31,0.27,0.00
"02/13/2018 14:20:00","CAPITL",61757,17.20,1.17,0.00
"02/13/2018 14:20:00","CENTRL",61754,16.52,0.50,0.00
"02/13/2018 14:20:00","DUNWOD",61760,17.55,1.52,0.00
"02/13/2018 14:20:00","GENESE",61753,16.23,0.21,0.00
"02/13/2018 14:20:00","H Q",61844,15.51,-0.51,0.00
"02/13/2018 14:20:00","HUD VL",61758,17.45,1.43,0.00
"02/13/2018 14:20:00","LONGIL",61762,18.10,2.07,0.00
"02/13/2018 14:20:00","MHK VL",61756,16.59,0.56,0.00
"02/13/2018 14:20:00","MILLWD",61759,17.57,1.54,0.00
"02/13/2018 14:20:00","N.Y.C.",61761,22.39,1.70,-4.66
"02/13/2018 14:20:00","NORTH",61755,15.64,-0.38,0.00
"02/13/2018 14:20:00","NPX",61845,18.06,1.35,-0.68
"02/13/2018 14:20:00","O H",61846,15.87,-0.16,0.00
"02/13/2018 14:20:00","PJM",61847,16.80,0.77,0.00
"02/13/2018 14:20:00","WEST",61752,16.27,0.24,0.00
"02/13/2018 14:25:00","CAPITL",61757,17.67,1.20,0.00
"02/13/2018 14:25:00","CENTRL",61754,16.93,0.46,0.00
"02/13/2018 14:25:00","DUNWOD",61760,18.07,1.60,0.00
"02/13/2018 14:25:00","GENESE",61753,16.63,0.16,0.00
"02/13/2018 14:25:00","H Q",61844,15.94,-0.53,0.00
"02/13/2018 14:25:00","HUD VL",61758,17.97,1.50,0.00
"02/13/2018 14:25:00","LONGIL",61762,18.75,2.27,-0.01
"02/13/2018 14:25:00","MHK VL",61756,17.03,0.56,0.00
"02/13/2018 14:25:00","MILLWD",61759,18.08,1.61,0.00
"02/13/2018 14:25:00","N.Y.C.",61761,22.75,1.78,-4.50
"02/13/2018 14:25:00","NORTH",61755,16.07,-0.40,0.00
"02/13/2018 14:25:00","NPX",61845,18.55,1.40,-0.68
"02/13/2018 14:25:00","O H",61846,16.22,-0.25,0.00
"02/13/2018 14:25:00","PJM",61847,17.23,0.76,0.00
"02/13/2018 14:25:00","WEST",61752,16.63,0.16,0.00
"02/13/2018 14:30:00","CAPITL",61757,17.21,1.17,0.00
"02/13/2018 14:30:00","CENTRL",61754,16.49,0.45,0.00
"02/13/2018 14:30:00","DUNWOD",61760,17.58,1.54,0.00
"02/13/2018 14:30:00","GENESE",61753,16.22,0.18,0.00
"02/13/2018 14:30:00","H Q",61844,15.53,-0.51,0.00
"02/13/2018 14:30:00","HUD VL",61758,17.50,1.46,0.00
"02/13/2018 14:30:00","LONGIL",61762,18.25,2.20,-0.01
"02/13/2018 14:30:00","MHK VL",61756,16.59,0.55,0.00
"02/13/2018 14:30:00","MILLWD",61759,17.60,1.56,0.00
"02/13/2018 14:30:00","N.Y.C.",61761,22.42,1.73,-4.65
"02/13/2018 14:30:00","NORTH",61755,15.67,-0.37,0.00
"02/13/2018 14:30:00","NPX",61845,18.09,1.36,-0.68
"02/13/2018 14:30:00","O H",61846,15.83,-0.21,0.00
"02/13/2018 14:30:00","PJM",61847,16.78,0.74,0.00
"02/13/2018 14:30:00","WEST",61752,16.22,0.18,0.00
"02/13/2018 14:35:00","CAPITL",61757,17.21,1.19,0.00
"02/13/2018 14:35:00","CENTRL",61754,16.48,0.45,0.00
"02/13/2018 14:35:00","DUNWOD",61760,17.60,1.57,0.00
"02/13/2018 14:35:00","GENESE",61753,16.19,0.16,0.00
"02/13/2018 14:35:00","H Q",61844,15.51,-0.51,0.00
"02/13/2018 14:35:00","HUD VL",61758,17.50,1.47,0.00
"02/13/2018 14:35:00","LONGIL",61762,18.23,2.20,-0.01
"02/13/2018 14:35:00","MHK VL",61756,16.57,0.55,0.00
"02/13/2018 14:35:00","MILLWD",61759,17.60,1.57,0.00
"02/13/2018 14:35:00","N.Y.C.",61761,22.42,1.75,-4.65
"02/13/2018 14:35:00","NORTH",61755,15.64,-0.38,0.00
"02/13/2018 14:35:00","NPX",61845,17.41,1.38,0.00
"02/13/2018 14:35:00","O H",61846,15.79,-0.24,0.00
"02/13/2018 14:35:00","PJM",61847,16.76,0.74,0.00
"02/13/2018 14:35:00","WEST",61752,16.17,0.14,0.00
"02/13/2018 14:40:00","CAPITL",61757,17.21,1.16,0.00
"02/13/2018 14:40:00","CENTRL",61754,16.54,0.48,0.00
"02/13/2018 14:40:00","DUNWOD",61760,17.60,1.54,0.00
"02/13/2018 14:40:00","GENESE",61753,16.23,0.18,0.00
"02/13/2018 14:40:00","H Q",61844,15.54,-0.51,0.00
"02/13/2018 14:40:00","HUD VL",61758,17.52,1.46,0.00
"02/13/2018 14:40:00","LONGIL",61762,18.25,2.18,-0.01
"02/13/2018 14:40:00","MHK VL",61756,16.60,0.55,0.00
"02/13/2018 14:40:00","MILLWD",61759,17.61,1.56,0.00
"02/13/2018 14:40:00","N.Y.C.",61761,22.43,1.73,-4.64
"02/13/2018 14:40:00","NORTH",61755,15.69,-0.37,0.00
"02/13/2018 14:40:00","NPX",61845,17.41,1.35,0.00
"02/13/2018 14:40:00","O H",61846,15.87,-0.19,0.00
"02/13/2018 14:40:00","PJM",61847,16.83,0.77,0.00
"02/13/2018 14:40:00","WEST",61752,16.25,0.19,0.00
"02/13/2018 14:45:00","CAPITL",61757,17.16,1.17,0.00
"02/13/2018 14:45:00","CENTRL",61754,16.48,0.48,0.00
